og_record_id,submission_label,catalog_version,validated,part,point_type,heading,question_number,question_text,_closed,answer_text,points,has_points_marker,is_free_text,field_name,shown,question_uid,match_score,hidden_by
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",35,"Is there a process in place to grant, monitor, and revoke access permission to the system?",False,Yes,0,Y,N,aboutSystem10A,Y,40,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",36,"The impacts that the development, operation, and maintenance of the system could have on the ongoing sustainability of an environmental ecosystem, may be:",False,Little to no impact,1,Y,N,aboutSystem11,Y,132,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,"classiﬁcation, and context associated with an image or object",37,"Describe why the impacts resulting from the system's development, operations and maintenance are as selected.",True,"The CST will have little or no impact on the environmental ecosystem because it is used  to
scan Disability Beneﬁt applications and supporting documentation, and to assemble
relevant evidence into a structured, traceable, and accurate summary for the decision
maker.",0,N,Y,aboutSystem12,Y,133,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Algorithm,38,The algorithm used will be a (trade) secret,False,Yes,1,Y,N,aboutAlgorithm1,Y,57,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Algorithm,39,The algorithmic process will be difficult to interpret or to explain,False,No,0,Y,N,aboutAlgorithm2,Y,58,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Algorithm,40,Is the algorithm (Check all that apply):,False,"Based on patterns in data identiﬁed by the AI model (for example, neural network, deep
learning)",1,Y,N,aboutAlgorithm3,Y,134,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Algorithm,41,"If the automated decision-system is model based, is the model inference (select all that apply):",False,Probabilistic (infer several models to explain data),1,Y,N,aboutAlgorithm4,Y,135,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Algorithm,42,Is the model:,False,"Generative (for example, linear discriminant analysis, naïve Bayes)",1,Y,N,aboutAlgorithm5,Y,136,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Algorithm,43,Describe the model being used.,False,"The CST leverages a ""Retrieval-Augmented Generation"" architecture hosted entirely within
VAC’s secure Microsoft Azure cloud environment. The system operates in four distinct
stages:
1. Ingestion & Handwriting Recognition (OCR)
1.1. The system ﬁrst retrieves Service Health Records and application documents from
VAC’s Digital Image (DIGIMG) repository. It utilizes Azure AI Document Intelligence
to separate documents into individual pages and extract machine readable text.
This model is capable of recognizing and digitizing handwritten content, as well as
identifying structural elements like forms, tables, and headings.
2. Information Retrieval (The ""Search"" Layer)
2.1. The processed text and metadata are temporarily indexed in an Azure AI Search
index. When a speciﬁc medical diagnosis and associated medical code is
provided, the system queries this index to retrieve only the speciﬁc pages and
paragraphs relevant to that condition. This ensures the AI focuses exclusively on
the client's existing records.
3. Generative Summarization (The LLM) The retrieved content is passed as context to the
Azure OpenAI service (currently utilizing the GPT-5 model).
3.1. Function: The model identiﬁes, organizes, and summarizes the evidence related to
the claimed condition.
3.2. Constraint: The model operates under strict instructions to summarize only; it does
not apply eligibility rules, or assign outcomes.
3.3. Traceability: The ﬁnal output includes hyperlinks connecting every summarized
point directly back to the source page in the original ﬁle.
4. Data Lifecycle & Security
4.1. Zero Retention: Once the summary is generated, all temporary AI processing data,
including the vectorized document content and the Search index, is deleted.
4.2. Storage: The ﬁnal summary is saved as a PDF in the DIGIMG repository and the
client’s electronic case ﬁle.
4.3. Governance: No external partners are involved in the model's operation, and
Service Health Records (including those from DND) are accessed solely through
VAC's authorized repositories.
The CST does not make decisions.",0,N,Y,aboutAlgorithm6,Y,137,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Algorithm,49,Describe why you have not evaluated whether variables could be proxies for protected characteristics.,True,"It was chosen based on cost considerations, inclusion of health information and testing
results.
45. Will the algorithm continue to learn and evolve as it is used?
No
46. Does the algorithm consider protected characteristics to make its decisions or
recommendations?
Yes
47. Describe why protected characteristics are being considered and any mitigations
in place to address potential issues with bias or discrimination.
Personal characteristics such as disability, age, and gender are essential pieces of
information in the Disability Beneﬁt adjudication process. These factors directly inﬂuence
eligibility, entitlement, and assessment under the governing legislation and policies.
Because they are integral to understanding the nature of the claim, the CST must process
and reﬂect this information when generating a summary of the documents relevant to the
application.
48. Have you evaluated whether variables that the system bases its decisions or
recommendations on could be proxies for protected characteristics?
No
49. Describe why you have not evaluated whether variables could be proxies for
protected characteristics.
The Department has not evaluated whether any variables could act as proxies for
protected characteristics because these characteristics are already explicitly included in
the information that must be reviewed as part of the Disability Beneﬁt adjudication
process. Since protected characteristics must be considered directly and cannot be
replaced or inferred through proxies when summarizing information contained in Service
Health Records and other documentation, a proxy analysis would not be meaningful or
applicable in this context.",4,Y,N,aboutAlgorithm11B,Y,145,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Decision,50,Describe the administrative decision(s) that is being supported or made by the algorithm.,False,"When Veterans Affairs Canada receives a Disability Beneﬁt application, the application is
registered in departmental systems and supporting service and medical records are
gathered from multiple sources. Once the ﬁle is complete, it is assigned to a trained
decision maker, who reviews extensive documentation to identify information relevant to
the claimed condition. The decision maker considers evidence such as service health
records, medical diagnoses, injury or onset dates, continuity of symptoms, and other
relevant facts in order to determine entitlement and, where applicable, assess the level of
beneﬁt in accordance with legislation, regulations, and policy.
The CST does not change these steps or make entitlement decisions. Instead, it supports
the document review stage by scanning, organizing, and summarizing large volumes of
documentation to help decision makers identify relevant evidence more efficiently. Human
decision makers continue to review the complete record, apply legislation and policy,
exercise professional judgment, and make the ﬁnal decision in all cases.",0,N,Y,decisionSector3,Y,91,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,About the Decision,51,Does the decision pertain to any of the categories below (check all that apply).,True,"Note that the examples in brackets are not exhaustive.
Social assistance (employment insurance, disability or housing beneﬁts, children or
seniors programs)",1,Y,N,,Y,,0.74,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Impact Assessment,52,Which of the following best describes the type of automation you are planning?,False,"Partial automation (the system will contribute to administrative decision making by
supporting an officer with assessments, recommendations, intermediate decisions, or
other outputs)",2,Y,N,impact30,Y,92,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Impact Assessment,53,Describe the role of the system in the decision-making process.,False,"The primary challenge in Disability Beneﬁt decision making is the volume of
documentation that must be reviewed. The average application, including supporting
documentation such as military records, contains more than 800 pages that are reviewed
to identify facts related to the claimed condition for consideration by the decision maker
before a determination is made.
The CST supports this stage of the process by scanning, organizing, and summarizing large
volumes of application materials and supporting documentation. The system highlights
and assembles relevant evidence into a structured, traceable and accurate summary for
the decision maker. Each summary includes links to the original source documents, and
all scanned documentation remains fully searchable, supporting transparency and
veriﬁcation.
The CST does not change the Disability Beneﬁt adjudication process and does not make
decisions. If a summary does not contain sufficient information to support a favourable
decision, the decision maker conducts a comprehensive review of the full record to ensure
no critical information is overlooked. In all cases, trained VAC decision makers review the
complete evidence, apply legislation and policy, exercise professional judgment, and
make the ﬁnal decision.
By supporting the document review and information identiﬁcation stages of the process,
the CST assists decision makers in working more efficiently and helps Veterans Affairs
Canada meet service standards and reduce turnaround times, without compromising
decision quality or accountability.",0,N,Y,impact31,Y,93,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Impact Assessment,54,Will the system be making decisions or assessments that require judgment or discretion?,False,No,0,Y,N,impact3,Y,47,1.0,
c839bedc-0d5f-4b02-98a7-671d1f60ac51,Original,1.0.1,Y,Impact Questions and Answers,raw,Impact Assessment,55,Describe.,False,"The CST does not make Disability Beneﬁt decisions or perform assessments requiring
judgment or discretion. There is no legal authority under the Pension Act or the Veterans
Well-being Act for an electronic system, including an automated system, to make a
decision or determination without human intervention. All Disability Beneﬁt decisions
therefore remain the responsibility of VAC decision makers.",0,N,Y,businessDrivers12,N,88,1.0,"{businessDrivers11} contains ""item6-0"""
